0000,John,Brown,EDN-DBI-0,standard,true,9.908879,0.8791301,2.128141,1.435893
0001,Martin,Brown,EDN-RDJ-0,business,false,7.575311,1.6739384,0.17243779,4.1370254
0002,Irene,Gamble,EDN-RDJ-0,standard,false,10.6279545,2.110496,2.1598754,4.631589
0003,Steve,Scott,EDN-DBI-1,standard,false,10.098352,1.5466229,1.3478211,4.7281213
0004,Nyla,Barlow,EDN-STI-0,standard,true,12.831978,2.1797361,5.1674776,1.9353769
0005,Nyla,Smith,EDN-DBI-1,standard,true,18.928802,2.7255821,4.2985272,4.38956
0006,Martin,McGregor,EDN-RDJ-0,standard,true,4.5078635,1.8663905,2.7773175,2.0882628
0007,Jack,Mac,EDN-SKM-0,standard,false,13.283358,1.7725221,4.769161,2.7893836
0008,Edna,Jones,EDN-STI-0,standard,true,11.895653,2.4123087,0.93200576,2.322413
0009,Martin,Mac,EDN-STI-0,standard,true,22.89699,0.26204717,2.8743405,3.812989
0010,Sumayya,McGregor,EDN-SKM-0,business,false,26.328218,4.864552,2.9891775,0.52833295
0011,Kiya,Gamble,EDN-THI-0,business,false,26.677086,4.021462,4.06928,4.1289845
0012,Lisa,Godliman,EDN-THI-0,standard,false,27.853945,2.2778642,1.9534013,1.7363659
0013,Nyla,Mac,EDN-STI-0,standard,true,29.624788,1.3127811,0.85356975,0.7908064
0014,Martin,McGregor,EDN-THI-0,business,false,21.430038,3.850832,3.6772637,0.43988228
0015,Mark,Godliman,EDN-STI-0,business,true,3.452239,4.8322024,1.7067568,1.4492862
0016,Mark,Parris,EDN-SKM-0,standard,true,10.967869,0.5515051,2.996591,5.8882737
0017,Lisa,Gamble,EDN-THI-0,business,false,18.539986,4.876821,0.6361048,3.321033
0018,David,Barlow,EDN-THI-0,business,true,16.778662,3.690668,1.0707922,1.4476111
0019,Nyla,Gray,EDN-DBI-1,standard,false,24.601023,4.211728,4.6771708,4.745192
0020,Martin,Parris,EDN-STI-0,business,true,14.717196,5.480037,5.5711236,5.330817
0021,Steve,Cameron,EDN-RDJ-0,standard,true,3.7777858,1.1156101,2.474624,4.5040054
0022,Irene,Scott,EDN-RDJ-0,standard,true,26.48047,2.0929408,1.2797105,3.0214698
0023,Phil,Scott,EDN-STI-0,business,false,29.995451,1.5610113,2.7758727,4.0864587
0024,May,Wise,EDN-THI-0,standard,true,27.734144,0.8199717,4.706592,0.3585291
0025,Phil,Xi,EDN-SKM-0,standard,true,4.7973704,5.4867907,4.229082,3.7138002
0026,Edna,Jones,EDN-RDJ-0,standard,true,20.877165,2.2437222,3.6707845,1.0349822
0027,Mark,Gray,EDN-RDJ-0,standard,true,28.133772,5.35397,2.569335,2.6641726
0028,Reis,Scott,EDN-RDJ-0,standard,false,15.898318,1.0759091,1.6880919,0.9317347
0029,Mike,Brown,EDN-SKM-0,business,true,8.668458,5.569872,1.2251408,1.6431642
0030,David,Gray,EDN-THI-0,standard,false,23.73024,4.506584,0.32050502,2.7181191
0031,Amanpreet,Smith,EDN-SKM-0,business,true,26.085176,4.565651,3.0489063,3.528582
0032,Martin,Barnes,EDN-THI-0,standard,false,1.2882006,3.1770444,5.3207436,4.1798325
0033,Nyla,Barnes,EDN-RDJ-0,standard,true,27.058544,2.1843185,1.5800046,4.6208243
0034,Kiya,Parris,EDN-THI-0,standard,true,14.732916,4.742638,2.9956934,1.1804488
0035,Lisa,Mac,EDN-DBI-0,business,true,29.41641,1.1640372,5.6419597,4.8731937
0036,Jack,Parris,EDN-THI-0,standard,false,22.87777,5.444749,3.3528628,4.639118
0037,Mark,Chandler,EDN-DBI-0,standard,false,8.441773,2.687676,4.654044,4.746516
0038,Steve,Scott,EDN-RDJ-0,standard,true,15.748858,3.1374402,4.516958,2.7486353
0039,Reis,Barlow,EDN-RDJ-0,standard,false,26.092915,5.7357206,2.6440823,3.085299
0040,Kiya,McGregor,EDN-DBI-1,standard,false,15.497725,5.256939,0.9353914,3.4174852
0041,Phil,McGregor,EDN-RDJ-0,standard,false,14.478092,1.065986,4.269026,5.473076
0042,Martin,Chandler,EDN-RDJ-0,business,false,8.776658,1.6934062,3.95197,3.8682308
0043,Phil,Smith,EDN-RDJ-0,standard,true,18.49359,0.50906146,2.2121508,2.0858068
0044,Mark,Xi,EDN-RDJ-0,standard,false,8.649155,0.3051635,2.4307766,3.952919
0045,Jack,Brown,EDN-SKM-0,standard,false,8.876617,2.5908427,2.003665,5.2864056
0046,Mark,Smith,EDN-STI-0,standard,false,21.676138,0.75533867,0.86481535,1.2630547
0047,Reis,Gray,EDN-DBI-0,business,true,3.7622614,5.6692967,2.8217893,3.7215185
0048,Edna,Gamble,EDN-STI-0,business,false,25.26333,0.7680731,0.5075033,5.9448423
0049,Edna,Kumar,EDN-DBI-0,standard,true,7.3598313,2.4170523,1.2346644,5.0931115
0050,Martin,Smith,EDN-SKM-0,standard,false,4.167189,5.083173,2.8144698,5.426322
0051,John,Brown,EDN-DBI-0,business,false,14.740425,5.9284334,1.5438881,3.150688
0052,Sumayya,Scott,EDN-DBI-1,standard,true,12.444669,1.0901885,2.2670493,5.3869433
0053,Sumayya,Barlow,EDN-RDJ-0,standard,true,8.585478,5.5319686,5.6363072,3.8221178
0054,Irene,Scott,EDN-THI-0,standard,true,1.5238881,0.070020676,4.4497585,3.3360348
0055,Martin,Gray,EDN-DBI-1,standard,true,21.684807,2.8186076,2.6335254,3.277968
0056,Nyla,Barnes,EDN-THI-0,business,true,1.6147882,0.3575939,4.148076,1.4172628
0057,Mike,Xi,EDN-THI-0,standard,true,18.06079,1.9421815,4.584099,5.5805044
0058,Irene,Kumar,EDN-THI-0,standard,true,16.736334,4.7250867,5.8899403,1.543013
0059,Phil,Xi,EDN-THI-0,standard,true,8.869806,0.1209687,5.75082,5.347566
0060,Jack,Godliman,EDN-STI-0,standard,true,14.293908,1.5024322,3.538216,5.925896
0061,Mark,Smith,EDN-THI-0,standard,false,20.198854,5.8953576,2.3278804,4.475343
0062,Jack,Xi,EDN-RDJ-0,standard,true,3.6996818,1.999997,4.6093645,3.4733055
0063,Amanpreet,Mac,EDN-STI-0,standard,false,20.008804,3.2229857,0.6468948,2.793668
0064,Phil,Barlow,EDN-RDJ-0,standard,false,12.011729,1.7458105,5.396856,1.5227952
0065,Jack,Barnes,EDN-DBI-0,business,false,17.719732,3.2846217,1.9072452,3.9222603
0066,Lisa,Scott,EDN-SKM-0,standard,false,24.214529,0.93359184,4.7614427,0.91756904
0067,Nyla,Wise,EDN-DBI-1,standard,true,2.199864,2.015449,5.349324,4.374923
0068,Lisa,Xi,EDN-RDJ-0,business,true,4.5332675,3.803957,2.752874,3.5677547
0069,Mark,Scott,EDN-STI-0,business,true,12.589102,1.1699975,4.5770297,5.907956
0070,Steve,Wise,EDN-THI-0,standard,false,20.244835,0.9241916,2.7814717,3.2483745
0071,Edna,Parris,EDN-SKM-0,standard,false,19.810326,5.196292,1.7700924,4.4850264
0072,Irene,Barlow,EDN-STI-0,standard,false,29.716005,5.4352026,2.689328,0.50178194
0073,Mark,Smith,EDN-SKM-0,standard,false,8.614994,5.5760226,2.9930534,4.2578874
0074,Kiya,Gray,EDN-STI-0,standard,false,29.97926,0.20984781,0.19964433,4.9122534
0075,Jenny,Kumar,EDN-DBI-1,standard,false,7.361233,3.5417209,2.2352736,5.334151
0076,Mark,Mac,EDN-THI-0,standard,true,0.8830583,3.8955967,4.3626447,1.6936537
0077,Steve,Brown,EDN-STI-0,business,true,22.688398,0.38676453,3.5782137,4.481804
0078,Mike,Godliman,EDN-DBI-1,standard,true,1.7788267,2.3460655,3.8748822,4.18666
0079,Edna,Xi,EDN-STI-0,standard,true,24.056585,4.8359914,0.69931126,5.4362364
0080,Edna,Jones,EDN-THI-0,business,false,23.602894,5.798709,0.7268969,3.427576
0081,Jenny,Gamble,EDN-DBI-1,business,false,29.456244,3.2590792,4.34647,1.2288219
0082,Irene,Scott,EDN-THI-0,standard,true,24.068499,0.116973996,0.32691514,2.072877
0083,Reis,Mac,EDN-SKM-0,business,false,2.123841,1.7195467,5.357946,3.514861
0084,Steve,Mac,EDN-DBI-1,standard,false,13.209584,5.740383,0.9443135,5.507474
0085,John,Macdonald,EDN-RDJ-0,standard,false,2.955503,4.0120544,5.007153,2.7801886
0086,Lisa,Smith,EDN-STI-0,standard,false,11.642309,5.8999014,4.4983397,1.5142586
0087,May,Brown,EDN-DBI-1,business,false,16.591097,3.7210722,5.0125155,4.555665
0088,John,Gray,EDN-DBI-1,business,false,17.278316,2.8519711,1.9612094,1.2405471
0089,Lisa,Xi,EDN-THI-0,business,true,8.414914,0.9251951,2.4044876,0.34189117
0090,Steve,Barlow,EDN-SKM-0,standard,true,19.701344,3.0247984,4.1201725,3.885069
0091,Mark,Macdonald,EDN-SKM-0,standard,true,15.522873,0.18239236,5.864517,1.2860252
0092,Kiya,Chandler,EDN-STI-0,standard,true,23.589334,3.18578,3.4140654,4.287322
0093,Edna,Kumar,EDN-DBI-0,standard,false,28.046013,0.79002035,0.26709938,0.17073369
0094,Kiya,Jones,EDN-DBI-0,standard,true,26.23093,0.128937,4.883724,5.888514
0095,Kiya,Jones,EDN-THI-0,standard,true,17.07038,1.6659973,0.4330083,5.8529186
0096,Amanpreet,Mac,EDN-DBI-0,standard,true,23.869303,3.5142274,1.9035451,1.0275786
0097,Phil,Smith,EDN-SKM-0,business,true,16.197956,5.409341,1.84974,4.7765017
0098,Kiya,Mac,EDN-SKM-0,standard,false,21.048061,3.903799,0.8384081,5.6334515
0099,Kiya,Barlow,EDN-THI-0,standard,true,22.963642,5.753335,5.9885683,2.8976388
0100,Mike,Scott,EDN-SKM-0,standard,true,26.792475,0.73940885,0.73476756,0.6910833
0101,Irene,Gamble,EDN-THI-0,standard,false,21.740797,4.525605,3.344355,3.5893142
0102,Amanpreet,Jones,EDN-THI-0,business,true,6.012125,4.965041,0.8393959,1.7275933
0103,Edna,Parris,EDN-SKM-0,standard,true,7.28189,0.8978723,2.286243,2.5912771
0104,Jack,Gray,EDN-RDJ-0,business,true,10.3548355,0.66253996,3.470221,5.53923
0105,Sumayya,Parris,EDN-STI-0,standard,false,8.969632,0.8843082,2.9200578,1.5652388
0106,Lisa,Parris,EDN-DBI-1,standard,true,25.491684,0.84793246,5.460834,3.7309065
0107,Sumayya,Scott,EDN-STI-0,standard,true,24.484999,5.1902885,3.4560523,2.4975972
0108,Mark,Kumar,EDN-STI-0,business,false,3.8028665,2.3529491,0.07722902,5.858243
0109,Sumayya,Mac,EDN-STI-0,standard,false,2.6873035,5.3005595,2.9214845,2.22475
0110,Steve,Xi,EDN-THI-0,standard,false,29.217089,1.339611,3.5696263,4.2562437
0111,Lisa,Wise,EDN-STI-0,standard,true,1.7728686,1.5240169,2.673304,0.37018347
0112,Steve,Macdonald,EDN-RDJ-0,standard,false,22.804302,3.7840455,1.0749439,5.4367585
0113,Amanpreet,Kumar,EDN-SKM-0,standard,false,18.425995,4.1965365,1.1124408,5.57757
0114,Olivia,Jones,EDN-STI-0,business,false,21.123396,0.50602555,1.721587,4.3851247
0115,Edna,Barnes,EDN-DBI-0,standard,true,27.861027,4.717721,2.6821554,0.16846633
0116,Reis,Brown,EDN-STI-0,business,false,8.491743,0.76891136,5.89638,4.550159
0117,Kiya,Mac,EDN-STI-0,standard,false,25.0084,5.1146274,4.8966527,1.2839398
0118,Jack,Barnes,EDN-STI-0,standard,true,17.700102,2.8553839,4.696062,0.8849273
0119,Reis,Scott,EDN-THI-0,standard,false,3.219779,5.657133,2.384503,0.69246805
0120,Phil,Gray,EDN-DBI-0,standard,true,11.390719,4.530915,0.67904735,1.2611908
0121,Olivia,Wise,EDN-STI-0,standard,true,13.826775,5.185709,4.1798754,5.236334
0122,Phil,Chandler,EDN-THI-0,business,false,7.7138543,4.101429,1.826928,1.969619
0123,Kiya,McGregor,EDN-STI-0,standard,false,25.720667,0.46206665,5.532484,4.2888403
0124,Jack,Parris,EDN-STI-0,business,true,15.062279,1.4849564,1.8833009,4.070972
0125,Lisa,Mac,EDN-DBI-0,standard,false,17.333487,3.4440942,5.957527,1.5171268
0126,Hannah,Gray,EDN-STI-0,business,true,1.9574028,3.9488506,3.3171449,2.0395145
0127,Nyla,Jones,EDN-SKM-0,standard,false,10.4680395,1.0652497,0.07652199,0.071008444
0128,Hannah,Barnes,EDN-DBI-1,standard,true,11.54593,1.9827118,5.510552,1.6166217
0129,Sumayya,Mac,EDN-SKM-0,standard,false,18.289371,0.23029625,0.819432,3.3967047
0130,John,Gamble,EDN-RDJ-0,standard,true,16.902653,3.2196112,1.4408741,2.9663982
0131,Olivia,Gamble,EDN-RDJ-0,standard,false,3.364967,1.4080031,1.9220273,4.0239677
0132,Hannah,Mac,EDN-DBI-0,standard,false,21.382212,2.8904622,1.2540511,0.21134734
0133,Lisa,Kumar,EDN-RDJ-0,standard,true,1.3065022,3.7098775,4.3581886,4.6829863
0134,Jenny,Scott,EDN-RDJ-0,standard,false,19.7978,2.4729576,3.4414363,2.0587296
0135,Jenny,Barnes,EDN-STI-0,business,false,14.671737,4.7136364,4.736549,1.2295014
0136,Martin,Gray,EDN-SKM-0,standard,false,25.124952,3.9208345,0.66298914,5.5599384
0137,Phil,Godliman,EDN-STI-0,standard,true,19.149584,4.761241,2.9500923,0.31732392
0138,Irene,Brown,EDN-SKM-0,standard,false,24.84813,4.0433865,0.02519989,4.8474784
0139,David,Gamble,EDN-DBI-1,standard,false,21.461676,5.992798,0.025319338,5.2503457
0140,David,Xi,EDN-STI-0,standard,true,10.821713,5.630016,4.336217,0.95722425
0141,Mark,Jones,EDN-DBI-1,standard,false,8.125583,5.147353,5.5474753,0.63321733
0142,Olivia,Godliman,EDN-THI-0,business,true,10.65719,2.1297805,5.630784,0.2765293
0143,Mike,Xi,EDN-STI-0,standard,false,16.462988,2.0658753,0.9568323,4.4520407
0144,Edna,McGregor,EDN-THI-0,standard,false,2.9466767,5.919732,1.284919,2.6891522
0145,Irene,Chandler,EDN-THI-0,standard,true,29.693817,3.985973,2.9787269,1.1532755
0146,John,Smith,EDN-THI-0,standard,false,18.079649,4.215463,0.11974883,2.762427
0147,Mike,Mac,EDN-SKM-0,standard,false,5.296812,2.9558995,5.3712482,2.7189527
0148,Irene,Barnes,EDN-RDJ-0,business,true,12.71371,5.748523,3.9141378,4.205776
0149,Irene,Parris,EDN-RDJ-0,standard,true,9.16899,0.070100784,5.7972097,1.1963303
0150,Irene,Wise,EDN-RDJ-0,standard,true,15.049204,3.6828642,0.18925917,5.9066086
0151,Lisa,McGregor,EDN-DBI-1,business,false,14.5806675,3.511269,2.0431013,2.6361842
0152,May,Smith,EDN-DBI-1,standard,false,7.5780864,5.559578,2.5710864,1.9225248
0153,Phil,Gamble,EDN-SKM-0,business,true,7.0674458,0.56493366,0.95267594,5.900605
0154,David,Macdonald,EDN-SKM-0,standard,true,0.79464376,4.0079966,2.6489854,2.3991258
0155,Jenny,Xi,EDN-DBI-0,standard,false,19.762957,2.5609646,3.5959482,2.7618208
0156,Steve,Chandler,EDN-RDJ-0,business,false,29.053802,5.6726213,0.29372656,1.2307531
0157,Phil,Jones,EDN-THI-0,standard,true,4.2620554,4.01976,4.4787393,1.540315
0158,Mark,Kumar,EDN-RDJ-0,standard,false,6.1441307,1.3789154,0.73381305,5.846215
0159,Nyla,Parris,EDN-STI-0,standard,false,13.888167,2.785787,3.4802847,5.1042013
0160,Martin,Barlow,EDN-RDJ-0,standard,true,12.7291975,2.565094,1.2661504,5.460678
0161,Edna,Wise,EDN-SKM-0,standard,false,28.663996,1.4828067,5.99736,1.2220627
0162,Hannah,Jones,EDN-DBI-1,standard,true,9.342491,2.9788349,4.840735,0.8849362
0163,Olivia,Smith,EDN-RDJ-0,standard,false,16.763905,3.8075137,3.127204,2.346631
0164,Phil,Smith,EDN-STI-0,standard,false,22.557022,0.58308256,1.5478392,1.1394049
0165,May,Wise,EDN-DBI-0,standard,true,28.639793,3.7941792,1.1362295,3.1938815
0166,Olivia,Cameron,EDN-DBI-0,standard,false,7.968337,2.508527,2.4825792,2.0164638
0167,Mark,McGregor,EDN-STI-0,standard,false,18.209877,1.7537223,4.778968,2.7271872
0168,Edna,Jones,EDN-DBI-0,standard,false,3.1259072,3.1752071,1.8919237,1.923877
0169,Irene,Kumar,EDN-STI-0,standard,true,26.799856,3.856636,1.9373664,5.0837584
0170,John,Gamble,EDN-RDJ-0,standard,false,27.1375,0.7941538,2.8430407,1.0954603
0171,Edna,Jones,EDN-STI-0,business,false,29.215405,2.749393,3.5738177,5.7840157
0172,Jack,Chandler,EDN-DBI-1,standard,false,18.688568,1.2328978,3.9031205,1.0631686
0173,Phil,Barnes,EDN-RDJ-0,standard,false,27.159876,3.8460503,1.0051485,0.40595198
0174,Hannah,Jones,EDN-THI-0,business,false,22.216347,5.5356345,3.0967705,4.356341
0175,Jenny,Jones,EDN-DBI-0,standard,true,10.916084,3.4172595,5.226025,4.416727
0176,Olivia,Xi,EDN-STI-0,standard,true,26.227934,0.54822993,0.4090594,0.15666962
0177,John,Jones,EDN-SKM-0,standard,true,8.979208,4.923022,0.4994402,0.6324166
0178,Olivia,Jones,EDN-STI-0,standard,false,0.7431507,4.397152,2.6250777,0.23807967
