00,John,McGregor,EDN-CRA-0,standard,true,1.1566812,5.0274334,2.7159443,4.559702
01,Irene,Chandler,EDN-STI-0,standard,true,24.358822,2.0526145,5.2791214,4.1924133
02,Phil,Mac,EDN-STI-0,standard,false,24.11793,3.892175,0.11341882,2.6867316
03,Reis,Chandler,EDN-STI-0,standard,false,10.230993,5.2084627,2.6300058,4.202929
04,Jack,Xi,EDN-DBI-1,standard,false,3.1619115,3.4877453,2.1365495,0.377169
05,Phil,Barlow,EDN-STI-0,standard,false,27.642532,5.9383044,4.367345,0.33599067
06,John,Barlow,EDN-STI-0,standard,false,18.264957,4.839284,3.1555047,4.610647
07,May,Scott,EDN-THI-0,business,false,8.49976,5.796195,4.8464475,2.9229805
08,May,Barlow,EDN-CRA-0,standard,false,2.3387737,0.5268692,1.8678031,1.6295886
09,Kiya,Gray,EDN-DBI-0,standard,true,16.648989,1.982528,4.108123,2.4243784
10,Edna,Gray,EDN-STI-0,standard,true,0.5885714,4.9341764,5.372282,2.7642112
11,Lisa,Barlow,EDN-THI-0,business,false,6.556447,2.5942018,0.361359,0.0638448
12,Nyla,Parris,EDN-CRA-0,business,false,19.450047,4.1464133,1.8031404,5.407704
13,May,Parris,EDN-THI-0,business,false,14.570929,1.9064502,2.6232183,3.1583757
14,Edna,Kumar,EDN-THI-0,business,false,27.976328,3.2594326,4.886903,3.5833201
15,Edna,Brown,EDN-STI-0,standard,true,3.8625903,2.0765028,1.3004465,3.9440117
16,Martin,McGregor,EDN-STI-0,standard,false,15.622993,2.4332507,1.7060444,2.172834
17,Hannah,Barlow,EDN-DBI-0,business,false,22.059542,1.8745748,2.2684216,2.5361414
18,Hannah,Macdonald,EDN-STI-0,standard,false,22.744282,1.4953108,3.618836,3.0204384
19,Hannah,Jones,EDN-CRA-0,standard,true,12.862681,0.97918046,5.901042,2.1400359
20,May,Barnes,EDN-DBI-0,standard,true,16.062416,5.3009734,2.8892083,4.863949
21,Nyla,Jones,EDN-STI-0,standard,false,18.912579,2.0351558,3.0201945,4.176512
22,John,Parris,EDN-CRA-0,business,true,24.29246,1.263977,0.28509128,5.0460353
23,Irene,Jones,EDN-CRA-0,business,false,2.1585524,4.6714015,4.0745306,3.3887835
24,David,Brown,EDN-DBI-1,standard,false,20.980297,0.6947576,2.3396845,2.98577
25,May,Gamble,EDN-CRA-0,standard,true,6.5309124,0.71247876,5.452144,0.87273145
26,Mark,Jones,EDN-CRA-0,business,true,20.517097,3.8901172,3.73705,5.8025255
27,Sumayya,Kumar,EDN-THI-0,business,true,17.278208,2.188656,2.8268917,0.2907307
28,Sumayya,Chandler,EDN-THI-0,business,false,20.89993,2.7080605,4.449632,1.7313126
29,Kiya,Godliman,EDN-THI-0,standard,true,5.6818576,2.8415258,0.19873488,2.0994222
30,Jack,Scott,EDN-DBI-0,standard,true,15.878679,4.8847513,3.8579397,3.0959673
31,Olivia,Gray,EDN-DBI-0,standard,true,10.623325,5.61931,5.8986187,1.5986835
32,Irene,Cameron,EDN-DBI-1,standard,true,21.021759,2.1982465,2.6275027,2.752817
33,Olivia,Mac,EDN-THI-0,business,false,10.621122,3.2335854,0.5907415,5.9905634
34,Olivia,Chandler,EDN-DBI-1,business,false,20.397987,3.1914992,1.0799754,5.8150473
35,Hannah,Xi,EDN-THI-0,standard,true,17.286993,1.8773707,4.24115,3.7649424
36,Sumayya,Chandler,EDN-DBI-0,business,true,14.054886,0.31441498,3.117238,1.9430655
37,Edna,Gamble,EDN-STI-0,standard,false,21.82657,0.44691968,5.3715644,5.7886577
38,Amanpreet,Macdonald,EDN-STI-0,standard,false,3.4128408,2.6544592,3.3516698,1.9586914
39,Jack,Wise,EDN-THI-0,standard,false,8.228184,2.4236634,5.640291,0.99613273
40,Kiya,Smith,EDN-CRA-0,business,true,22.82254,1.8643645,2.3432927,4.524641
41,Phil,Xi,EDN-CRA-0,standard,true,15.485546,0.40963948,1.0656366,3.9351964
42,Phil,Barlow,EDN-CRA-0,standard,false,17.676283,2.2742968,5.094805,5.232933
43,Kiya,Cameron,EDN-STI-0,standard,false,16.771921,3.214403,0.9279785,1.3285646
44,Olivia,Xi,EDN-CRA-0,standard,true,3.0416214,2.648813,5.0270243,0.86770964
45,Reis,Brown,EDN-DBI-0,business,false,18.45372,4.502495,2.6697545,5.8299413
46,Hannah,Xi,EDN-DBI-1,business,true,3.312503,4.6140485,0.337036,2.6444688
47,Irene,Barlow,EDN-DBI-0,business,true,18.573977,5.060458,4.792081,3.1881838
48,Kiya,Gray,EDN-DBI-0,business,false,22.955662,4.7796526,5.1852303,5.7674747
49,Mike,Chandler,EDN-THI-0,standard,true,22.66709,0.5573269,4.8752894,1.8314778
