00,Jenny,Brown,EDN-CRA-0,business,false,14.331218,0.74900043,1.0511749,3.424269
01,David,Gray,EDN-CRA-0,standard,false,28.332703,4.089359,0.5826466,2.2835364
02,Hannah,Scott,EDN-SKM-0,standard,true,6.67015,0.7838348,1.2633905,5.6806307
03,Nyla,Cameron,EDN-PRI-0,standard,true,18.385635,5.334585,5.87525,3.6262815
04,May,Xi,EDN-MLD-0,standard,true,20.06518,1.3959124,4.343912,0.53220034
05,Edna,Godliman,EDN-SKM-0,standard,false,14.606344,5.0183516,1.8052708,5.372034
06,Mark,Brown,EDN-LDN-0,standard,false,14.560441,3.556203,0.5147524,1.1300079
07,Sumayya,Barlow,EDN-RKT-0,standard,false,3.4416497,0.19615674,3.6478465,3.5384502
08,May,Kumar,EDN-BLN-0,business,false,4.1565266,4.3062077,4.9152703,2.6167316
09,Hannah,Gamble,EDN-MLD-0,standard,true,0.26417255,4.962527,4.1666193,0.16651261
10,Reis,Gray,EDN-THI-0,standard,false,22.48426,3.3736067,4.0587378,5.015797
11,John,Gamble,EDN-LDN-0,standard,true,2.9262614,1.9456916,5.3417397,0.8619522
12,Nyla,Mac,EDN-SKM-0,business,false,10.69996,2.2302008,5.893815,5.158795
13,Irene,Xi,EDN-RKT-1,business,true,27.572887,3.7487526,0.1913724,0.5418942
14,David,Gray,EDN-MLD-0,standard,true,24.723831,0.5396676,2.3338916,5.768566
15,Reis,Macdonald,EDN-LDN-0,standard,true,16.92782,4.5421243,3.9226737,4.140954
16,Amanpreet,Godliman,EDN-RKT-0,business,false,2.8456414,2.643804,1.0949214,3.4180002
17,Nyla,Xi,EDN-SKM-0,standard,false,3.3372636,3.2941968,2.8604372,3.9817934
18,Irene,Brown,EDN-PRI-0,standard,true,7.7592516,2.8954625,4.685335,4.254084
19,Kiya,Jones,EDN-BLN-1,business,true,2.7504444,1.0190552,5.838147,0.4262849
20,Edna,Barlow,EDN-LDN-0,business,true,3.0396008,4.6529875,4.785081,3.9235573
21,Olivia,Smith,EDN-PRI-0,standard,true,4.3012815,2.1697948,5.034118,3.339806
22,Mike,Kumar,EDN-SKM-0,standard,true,26.565165,1.586999,1.1187619,1.214928
23,Hannah,Gamble,EDN-PRI-0,standard,false,4.5865684,3.5052257,5.1005816,3.9614663
24,Reis,Barlow,EDN-BLN-0,business,true,3.3825784,3.6920621,2.5730338,0.53971624
25,Irene,Chandler,EDN-MLD-0,standard,true,23.565126,3.8421788,2.3406591,1.7097294
26,Mark,Jones,EDN-RKT-0,standard,false,23.818693,1.7130414,1.752271,2.855313
27,Jenny,Barlow,EDN-CRA-0,standard,true,21.27428,2.8544533,0.58045864,0.09202409
28,Hannah,Wise,EDN-CRA-0,standard,false,7.422933,5.352417,2.6493368,1.1684153
29,Mike,Mac,EDN-SKM-0,business,true,3.4132738,0.11574197,3.1731513,1.6485447
30,Lisa,Gray,EDN-PRI-0,business,true,27.567636,5.9779887,3.5890203,4.8808413
31,Irene,Barnes,EDN-CRA-0,standard,false,10.010286,1.8744786,3.639734,4.2581234
32,Kiya,Brown,EDN-CRA-0,standard,false,0.5878633,5.0513554,1.2581023,2.3217378
33,Martin,Kumar,EDN-CRA-0,standard,false,21.696928,0.40392137,1.1468146,5.2753
34,Sumayya,Barnes,EDN-SKM-0,standard,false,17.39035,4.191288,5.364548,5.5685554
35,Mike,Xi,EDN-CRA-0,business,true,2.9810696,5.345324,3.163571,3.053627
36,Mike,Jones,EDN-PRI-0,standard,true,17.033443,3.8112326,3.384243,5.6542034
37,Phil,Smith,EDN-THI-0,standard,true,12.849564,0.2537173,1.0151081,4.235822
38,Steve,Macdonald,EDN-CRA-0,business,true,3.2487078,5.359184,5.790965,1.3938432
39,Lisa,Scott,EDN-THI-0,standard,true,10.154122,5.9064603,1.9136746,3.6452103
40,Hannah,Kumar,EDN-MLD-0,standard,false,5.957551,4.1671505,5.176666,3.0898533
41,Martin,Barlow,EDN-LDN-0,standard,true,0.7374644,3.029877,2.6271415,4.1774797
42,David,Barlow,EDN-CRA-0,business,true,5.092859,4.206375,4.5260825,0.37941885
43,Mike,Jones,EDN-PRI-0,standard,true,4.9379435,3.46823,1.9292407,1.3432245
44,John,Barlow,EDN-MLD-0,standard,false,0.3710407,2.1570015,2.6024802,3.411481
45,Martin,Chandler,EDN-BLN-0,standard,false,8.857611,4.8350983,1.0303227,5.220023
46,Olivia,Parris,EDN-MLD-0,business,true,14.821538,4.244473,0.6388993,0.6577685
47,Phil,Barlow,EDN-BLN-0,standard,true,10.073758,3.06666,1.4417624,2.8015413
48,Sumayya,Chandler,EDN-SKM-0,standard,false,5.9610915,3.4706998,5.239374,3.0993195
49,Phil,Scott,EDN-BLN-1,business,true,13.893381,4.600034,2.2811737,3.9378233
50,Lisa,Cameron,EDN-THI-0,standard,false,15.434011,2.9709349,0.22373128,2.7521348
51,Steve,Cameron,EDN-BLN-1,standard,false,18.963755,4.0319633,5.4476814,0.19665527
52,Lisa,McGregor,EDN-THI-0,business,false,17.006899,2.146007,4.9629426,1.8138882
53,Sumayya,McGregor,EDN-LDN-0,standard,false,21.32403,2.8217902,5.923722,1.5856208
54,Steve,Mac,EDN-RKT-0,standard,true,25.12972,3.4364476,1.1336213,3.7822723
55,Edna,Barnes,EDN-THI-0,business,false,12.669889,5.9796968,4.698098,5.7968807
56,Hannah,Mac,EDN-CRA-0,business,true,0.32151103,4.696367,2.5728486,2.2126417
57,Reis,McGregor,EDN-LDN-0,standard,false,6.656989,5.662042,4.4288683,3.7042015
58,Sumayya,Chandler,EDN-CRA-0,standard,false,16.719072,2.2605376,4.559539,4.189882
59,Kiya,Gray,EDN-SKM-0,standard,false,15.034141,2.4597309,5.417492,2.5805087
60,John,Kumar,EDN-BLN-0,standard,false,26.894815,3.2417486,3.1263123,2.7724733
61,Nyla,Jones,EDN-SKM-0,standard,false,12.912548,4.0358114,3.1596045,5.8342137
62,Mike,Gray,EDN-PRI-0,standard,true,5.003786,3.2044768,4.3752227,0.65481377
63,Amanpreet,Jones,EDN-LDN-0,standard,true,17.77536,3.1118326,2.5536337,0.9973465
64,Sumayya,Smith,EDN-LDN-0,standard,true,24.301315,0.08652806,0.90952814,2.9600554
65,Steve,Barlow,EDN-RKT-0,standard,true,24.238575,1.9293677,3.6359563,2.845623
66,Mike,Macdonald,EDN-RKT-0,standard,false,6.767569,3.6273484,3.7983892,0.63678324
67,May,Brown,EDN-PRI-0,business,false,4.009704,1.8778617,2.7886133,0.5911181
68,Edna,Gamble,EDN-CRA-0,standard,true,21.012535,1.2489763,3.5772228,4.449425
69,Kiya,Brown,EDN-SKM-0,business,true,16.968412,4.4806356,4.019988,3.3571222
70,John,Gray,EDN-CRA-0,business,true,29.687891,0.5554372,2.987389,4.42853
71,Mark,Xi,EDN-BLN-0,standard,true,2.4208796,2.2092304,3.9061394,2.0107245
72,Lisa,Barlow,EDN-BLN-0,standard,true,6.5175714,5.694987,2.0276835,0.13112605
73,Jenny,Godliman,EDN-MLD-0,business,false,3.058176,2.3379292,5.8252115,1.8740859
74,Reis,Wise,EDN-THI-0,business,true,27.83698,3.6869082,4.698247,1.7450184
75,Kiya,Macdonald,EDN-RKT-0,business,true,15.273267,0.28446686,4.412988,3.93644
76,Olivia,Gamble,EDN-MLD-0,standard,false,28.606445,0.46421278,0.055174828,0.3896606
77,Reis,Barlow,EDN-BLN-0,standard,false,26.650248,2.4827232,2.8762145,3.615477
78,Phil,Macdonald,EDN-PRI-0,standard,false,12.485128,4.433026,2.0703843,3.6994421
79,Sumayya,Jones,EDN-PRI-0,standard,true,21.61528,0.015377998,3.5527358,2.6326447
80,Nyla,Godliman,EDN-THI-0,standard,false,11.309613,3.4998288,1.7337939,1.5459216
81,Jack,Kumar,EDN-CRA-0,standard,false,22.507727,3.0596359,3.5033116,0.5293919
82,May,Barnes,EDN-PRI-0,business,true,27.65179,1.0639712,2.9901845,1.5304835
83,May,McGregor,EDN-THI-0,standard,false,12.362098,5.071493,1.0276244,5.211754
84,Jenny,Jones,EDN-THI-0,standard,true,13.813144,5.803686,0.83641255,0.46868527
