000,Hannah,Chandler,EDN-BLN-6,standard,true,15.350398,1.268044,3.1489887,2.758348
001,Jack,Brown,EDN-CRA-1,business,true,3.8485284,3.3808904,3.864245,2.661334
002,Steve,Brown,EDN-MLD-2,business,true,5.278718,0.56619895,2.8754659,1.1061641
003,Amanpreet,Jones,EDN-THI-5,standard,false,11.874661,2.7590508,5.863716,0.10509324
004,Steve,Barnes,EDN-SKM-5,standard,true,1.3316828,2.301464,1.7183286,5.7030215
005,John,Godliman,EDN-THI-0,business,true,21.755806,2.997128,3.3706148,2.9157686
006,Nyla,Barlow,EDN-THI-4,standard,false,19.607937,2.34066,0.8179028,4.2384334
007,Steve,Gray,EDN-RKT-10,standard,false,20.767708,2.4345365,0.74615264,5.1199126
008,Nyla,Scott,EDN-SKM-8,standard,true,8.973167,0.9470079,0.33552575,5.647092
009,David,Macdonald,EDN-CRA-7,standard,true,9.103796,4.357096,4.0801296,1.2509798
010,Reis,Brown,EDN-STI-2,standard,true,23.158613,2.698293,5.2911077,1.2094105
011,Jack,Wise,EDN-DBI-4,standard,false,10.8644285,1.3031852,2.9340239,3.4621933
012,David,Jones,EDN-RKT-9,standard,false,24.549538,2.295747,3.7151623,2.723474
013,Nyla,Xi,EDN-STI-2,standard,false,10.836987,2.1285028,0.6876172,1.1608565
014,Steve,Godliman,EDN-STI-2,business,false,10.817963,4.9341784,1.3502058,3.7205708
015,David,Barlow,EDN-THI-3,standard,false,22.558891,5.4008126,3.744534,1.8464248
016,Amanpreet,Parris,EDN-RDJ-4,business,true,13.7825,2.9155974,2.9637089,3.906663
017,John,Barlow,EDN-DBI-1,business,false,2.9109602,2.523109,5.460782,5.002254
018,Sumayya,Wise,EDN-STI-2,business,true,20.835613,2.0024185,2.6561131,2.8827667
019,Jenny,Barlow,EDN-CRA-7,standard,false,12.413149,4.514212,2.5121698,4.8626175
020,Sumayya,Brown,EDN-THI-1,standard,false,14.244209,4.5109444,2.2279725,1.0389762
021,Nyla,Scott,EDN-SKM-2,standard,true,28.752405,0.3579247,4.0483747,2.197245
022,Sumayya,Brown,EDN-RKT-10,standard,true,13.726401,2.8236985,0.29409134,5.983935
023,Steve,Brown,EDN-MLD-6,standard,false,22.72047,4.357313,2.3993926,4.5639896
024,Phil,Gamble,EDN-RDJ-8,standard,true,1.402064,2.4263988,2.202302,0.46208274
025,Sumayya,Chandler,EDN-DBI-1,standard,true,15.629033,1.9349996,3.2786226,0.008656025
026,David,Wise,EDN-RDJ-3,business,false,28.818323,0.921926,2.4517598,4.266716
027,David,Parris,EDN-MLD-0,standard,true,23.945822,1.0828782,3.8093896,2.265727
028,Mark,Cameron,EDN-RKT-11,standard,true,8.9174,5.0031633,2.950538,2.8633711
029,Nyla,Mac,EDN-THI-2,business,true,19.996527,1.3083622,3.7003217,1.0546045
030,Irene,Jones,EDN-STI-0,business,false,27.041487,5.93653,0.5639273,2.3245764
031,Amanpreet,Gamble,EDN-CRA-8,standard,false,5.336341,5.9160585,2.3905642,3.08674
032,Mike,Smith,EDN-THI-5,business,false,7.1991973,2.6695468,0.66081727,4.6166415
033,Hannah,Barlow,EDN-CRA-8,business,true,20.137589,0.114066124,4.827937,0.50703406
034,Edna,Kumar,EDN-DBI-8,standard,false,10.536434,0.7737783,0.16246247,1.4886779
035,Jack,Godliman,EDN-RDJ-1,business,false,25.586233,2.3972845,2.050191,0.3893795
036,Kiya,Cameron,EDN-CRA-1,standard,true,22.290161,4.707697,5.5509434,2.2540205
037,Sumayya,Smith,EDN-THI-2,standard,true,25.843819,3.434231,4.198572,1.8860618
038,Lisa,Mac,EDN-LDN-3,standard,true,21.329988,2.5647779,4.73778,4.0289254
039,Jack,Chandler,EDN-THI-4,business,true,29.219847,2.1106644,3.7598805,2.0826323
040,John,Barnes,EDN-SKM-3,standard,false,9.92617,4.8866825,1.1791381,1.7509235
041,Mark,Cameron,EDN-THI-0,standard,false,28.514076,2.1483865,0.43263137,3.516233
042,Nyla,Parris,EDN-LDN-2,standard,false,2.6843495,4.189625,4.424382,2.1312895
043,Edna,Chandler,EDN-SKM-4,standard,true,15.323492,4.8502164,2.2382522,5.752356
044,Martin,Chandler,EDN-LDN-1,standard,true,17.06127,2.58759,2.889614,2.0383096
045,Olivia,Scott,EDN-SKM-0,business,true,0.85365057,1.895349,3.511507,2.0525842
046,Amanpreet,Parris,EDN-RDJ-2,standard,true,27.769955,2.9064524,4.266261,3.4396684
047,Hannah,Godliman,EDN-THI-5,business,true,3.4108365,3.9399354,4.836429,2.767663
048,Mark,Kumar,EDN-RKT-1,standard,false,25.289055,3.6693597,1.0345044,5.576399
049,Olivia,Parris,EDN-LDN-0,standard,true,13.356514,0.12628198,4.444576,1.0137055
050,Nyla,Chandler,EDN-BLN-5,standard,false,21.045141,5.5909376,1.1988065,3.4642382
051,Mike,Parris,EDN-STI-2,standard,true,16.54856,0.87487364,4.1297174,0.8856082
052,Phil,Gray,EDN-THI-3,business,false,17.417454,5.1346207,2.9632978,1.9314358
053,Hannah,Gray,EDN-PRI-8,standard,false,14.938531,3.7745168,1.3943088,4.9758005
